event_id,user_id,event_date,day_index,event_type,concept_id,concept_name,category,difficulty,elapsed_days,prior_exposures,prior_accuracy,study_minutes,quiz_score,recall_correct
user_005-d25-e044,user_005,2026-06-26,25,study,rag,Retrieval-Augmented Generation,ai,0.62,1,8,0.4,17,,
user_005-d25-e045,user_005,2026-06-26,25,study,vector-db,Vector Databases,ai,0.58,5,9,0.75,17,,
user_005-d26-e046,user_005,2026-06-27,26,study,rag,Retrieval-Augmented Generation,ai,0.62,1,9,0.4,9,,
user_005-d26-e047,user_005,2026-06-27,26,quiz,classification,Classification Metrics,machine-learning,0.52,6,12,0.833,,85,1
user_005-d26-e048,user_005,2026-06-27,26,study,classification,Classification Metrics,machine-learning,0.52,0,13,0.857,34,,
user_005-d27-e049,user_005,2026-06-28,27,study,vector-db,Vector Databases,ai,0.58,2,10,0.75,31,,
user_005-d27-e050,user_005,2026-06-28,27,study,linear-regression,Linear Regression,machine-learning,0.5,3,7,0.0,22,,
user_005-d28-e051,user_005,2026-06-29,28,study,classification,Classification Metrics,machine-learning,0.52,2,14,0.857,9,,
user_005-d28-e052,user_005,2026-06-29,28,quiz,vector-db,Vector Databases,ai,0.58,1,11,0.75,,78,1
user_005-d28-e053,user_005,2026-06-29,28,study,vector-db,Vector Databases,ai,0.58,0,12,0.8,13,,
user_005-d29-e054,user_005,2026-06-30,29,study,rag,Retrieval-Augmented Generation,ai,0.62,3,10,0.4,45,,
user_006-d00-e001,user_006,2026-06-01,0,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,43,,
user_006-d00-e002,user_006,2026-06-01,0,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,35,,
user_006-d01-e003,user_006,2026-06-02,1,study,vector-db,Vector Databases,ai,0.58,0,0,0.0,37,,
user_006-d02-e004,user_006,2026-06-03,2,study,vector-db,Vector Databases,ai,0.58,1,1,0.0,24,,
user_006-d03-e005,user_006,2026-06-04,3,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,12,,
user_006-d06-e006,user_006,2026-06-07,6,quiz,vector-db,Vector Databases,ai,0.58,4,2,0.0,,57,0
user_006-d07-e007,user_006,2026-06-08,7,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,7,1,0.0,30,,
user_006-d07-e008,user_006,2026-06-08,7,quiz,classification,Classification Metrics,machine-learning,0.52,4,1,0.0,,38,0
user_006-d07-e009,user_006,2026-06-08,7,study,vector-db,Vector Databases,ai,0.58,1,3,0.0,40,,
user_006-d08-e010,user_006,2026-06-09,8,quiz,prompt-engineering,Prompt Engineering,ai,0.35,8,1,0.0,,55,0
user_006-d09-e011,user_006,2026-06-10,9,study,vector-db,Vector Databases,ai,0.58,2,4,0.0,35,,
user_006-d10-e012,user_006,2026-06-11,10,study,vector-db,Vector Databases,ai,0.58,1,5,0.0,43,,
user_006-d10-e013,user_006,2026-06-11,10,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,3,2,0.0,,80,1
user_006-d10-e014,user_006,2026-06-11,10,quiz,vector-db,Vector Databases,ai,0.58,0,6,0.0,,80,1
user_006-d11-e015,user_006,2026-06-12,11,study,classification,Classification Metrics,machine-learning,0.52,4,2,0.0,9,,
user_006-d11-e016,user_006,2026-06-12,11,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,21,,
user_006-d11-e017,user_006,2026-06-12,11,study,classification,Classification Metrics,machine-learning,0.52,0,3,0.0,31,,
user_006-d12-e018,user_006,2026-06-13,12,study,oop,Object-Oriented Programming,programming,0.48,1,1,0.0,11,,
user_006-d13-e019,user_006,2026-06-14,13,study,python-basics,Python Basics,programming,0.22,0,0,0.0,13,,
user_006-d14-e020,user_006,2026-06-15,14,study,classification,Classification Metrics,machine-learning,0.52,3,4,0.0,34,,
user_006-d15-e021,user_006,2026-06-16,15,study,oop,Object-Oriented Programming,programming,0.48,3,2,0.0,15,,
user_006-d16-e022,user_006,2026-06-17,16,study,classification,Classification Metrics,machine-learning,0.52,2,5,0.0,27,,
user_006-d18-e023,user_006,2026-06-19,18,study,rag,Retrieval-Augmented Generation,ai,0.62,0,0,0.0,21,,
user_006-d19-e024,user_006,2026-06-20,19,quiz,prompt-engineering,Prompt Engineering,ai,0.35,11,2,0.0,,27,0
user_006-d21-e025,user_006,2026-06-22,21,study,classification,Classification Metrics,machine-learning,0.52,5,6,0.0,22,,
user_006-d21-e026,user_006,2026-06-22,21,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,11,3,1.0,,67,0
user_006-d24-e027,user_006,2026-06-25,24,study,vector-db,Vector Databases,ai,0.58,14,7,0.5,33,,
user_006-d24-e028,user_006,2026-06-25,24,study,classification,Classification Metrics,machine-learning,0.52,3,7,0.0,33,,
user_006-d24-e029,user_006,2026-06-25,24,study,vector-db,Vector Databases,ai,0.58,0,8,0.5,37,,
user_006-d25-e030,user_006,2026-06-26,25,study,oop,Object-Oriented Programming,programming,0.48,10,3,0.0,14,,
user_006-d25-e031,user_006,2026-06-26,25,study,oop,Object-Oriented Programming,programming,0.48,0,4,0.0,13,,
user_006-d25-e032,user_006,2026-06-26,25,quiz,vector-db,Vector Databases,ai,0.58,1,9,0.5,,99,1
user_006-d26-e033,user_006,2026-06-27,26,study,rag,Retrieval-Augmented Generation,ai,0.62,8,1,0.0,20,,
user_006-d27-e034,user_006,2026-06-28,27,quiz,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,6,4,0.5,,29,0
user_006-d27-e035,user_006,2026-06-28,27,study,prompt-engineering,Prompt Engineering,ai,0.35,8,3,0.0,19,,
user_006-d27-e036,user_006,2026-06-28,27,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,5,0.333,39,,
user_006-d28-e037,user_006,2026-06-29,28,study,oop,Object-Oriented Programming,programming,0.48,3,5,0.0,44,,
user_006-d28-e038,user_006,2026-06-29,28,study,oop,Object-Oriented Programming,programming,0.48,0,6,0.0,28,,
user_006-d29-e039,user_006,2026-06-30,29,quiz,classification,Classification Metrics,machine-learning,0.52,5,8,0.0,,57,0
user_007-d00-e001,user_007,2026-06-01,0,study,rag,Retrieval-Augmented Generation,ai,0.62,0,0,0.0,40,,
user_007-d01-e002,user_007,2026-06-02,1,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,10,,
user_007-d02-e003,user_007,2026-06-03,2,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,20,,
user_007-d03-e004,user_007,2026-06-04,3,study,fastapi,FastAPI Backend,backend,0.4,0,0,0.0,11,,
user_007-d04-e005,user_007,2026-06-05,4,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,13,,
user_007-d05-e006,user_007,2026-06-06,5,quiz,fastapi,FastAPI Backend,backend,0.4,2,1,0.0,,53,0
user_007-d05-e007,user_007,2026-06-06,5,study,fastapi,FastAPI Backend,backend,0.4,0,2,0.0,26,,
user_007-d06-e008,user_007,2026-06-07,6,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,4,1,0.0,29,,
user_007-d09-e009,user_007,2026-06-10,9,quiz,classification,Classification Metrics,machine-learning,0.52,8,1,0.0,,58,0
user_007-d09-e010,user_007,2026-06-10,9,study,linear-regression,Linear Regression,machine-learning,0.5,5,1,0.0,17,,
user_007-d10-e011,user_007,2026-06-11,10,quiz,classification,Classification Metrics,machine-learning,0.52,1,2,0.0,,94,1
user_007-d10-e012,user_007,2026-06-11,10,study,rag,Retrieval-Augmented Generation,ai,0.62,10,1,0.0,32,,
user_007-d10-e013,user_007,2026-06-11,10,study,python-basics,Python Basics,programming,0.22,0,0,0.0,16,,
user_007-d11-e014,user_007,2026-06-12,11,quiz,fastapi,FastAPI Backend,backend,0.4,6,3,0.0,,25,0
user_007-d11-e015,user_007,2026-06-12,11,study,vector-db,Vector Databases,ai,0.58,0,0,0.0,40,,
user_007-d12-e016,user_007,2026-06-13,12,quiz,fastapi,FastAPI Backend,backend,0.4,1,4,0.0,,99,1
user_007-d13-e017,user_007,2026-06-14,13,study,fastapi,FastAPI Backend,backend,0.4,1,5,0.333,26,,
user_007-d13-e018,user_007,2026-06-14,13,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,40,,
user_007-d14-e019,user_007,2026-06-15,14,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,10,,
user_007-d14-e020,user_007,2026-06-15,14,study,linear-regression,Linear Regression,machine-learning,0.5,5,2,0.0,32,,
user_007-d15-e021,user_007,2026-06-16,15,quiz,classification,Classification Metrics,machine-learning,0.52,5,3,0.5,,30,0
user_007-d16-e022,user_007,2026-06-17,16,quiz,python-basics,Python Basics,programming,0.22,6,1,0.0,,48,0
user_007-d16-e023,user_007,2026-06-17,16,quiz,classification,Classification Metrics,machine-learning,0.52,1,4,0.333,,82,1
user_007-d17-e024,user_007,2026-06-18,17,quiz,rag,Retrieval-Augmented Generation,ai,0.62,7,2,0.0,,63,0
user_007-d18-e025,user_007,2026-06-19,18,quiz,rag,Retrieval-Augmented Generation,ai,0.62,1,3,0.0,,52,0
user_007-d18-e026,user_007,2026-06-19,18,quiz,fastapi,FastAPI Backend,backend,0.4,5,6,0.333,,28,0
user_007-d18-e027,user_007,2026-06-19,18,quiz,python-basics,Python Basics,programming,0.22,2,2,0.0,,55,0
user_007-d19-e028,user_007,2026-06-20,19,quiz,linear-regression,Linear Regression,machine-learning,0.5,5,3,0.0,,68,0
user_007-d19-e029,user_007,2026-06-20,19,quiz,vector-db,Vector Databases,ai,0.58,8,1,0.0,,47,0
user_007-d19-e030,user_007,2026-06-20,19,quiz,fastapi,FastAPI Backend,backend,0.4,1,7,0.25,,21,0
user_007-d20-e031,user_007,2026-06-21,20,study,python-basics,Python Basics,programming,0.22,2,3,0.0,13,,
user_007-d21-e032,user_007,2026-06-22,21,quiz,rag,Retrieval-Augmented Generation,ai,0.62,3,4,0.0,,70,0
user_007-d22-e033,user_007,2026-06-23,22,quiz,vector-db,Vector Databases,ai,0.58,3,2,0.0,,97,1
user_007-d23-e034,user_007,2026-06-24,23,study,rag,Retrieval-Augmented Generation,ai,0.62,2,5,0.0,21,,
user_007-d23-e035,user_007,2026-06-24,23,quiz,prompt-engineering,Prompt Engineering,ai,0.35,9,1,0.0,,47,0
user_007-d25-e036,user_007,2026-06-26,25,study,rag,Retrieval-Augmented Generation,ai,0.62,2,6,0.0,37,,
user_007-d27-e037,user_007,2026-06-28,27,study,linear-regression,Linear Regression,machine-learning,0.5,8,4,0.0,40,,
user_007-d27-e038,user_007,2026-06-28,27,study,classification,Classification Metrics,machine-learning,0.52,11,5,0.5,35,,
user_007-d27-e039,user_007,2026-06-28,27,study,python-basics,Python Basics,programming,0.22,7,4,0.0,34,,
user_007-d28-e040,user_007,2026-06-29,28,quiz,linear-regression,Linear Regression,machine-learning,0.5,1,5,0.0,,91,1
user_007-d29-e041,user_007,2026-06-30,29,study,prompt-engineering,Prompt Engineering,ai,0.35,6,2,0.0,32,,
user_007-d29-e042,user_007,2026-06-30,29,quiz,python-basics,Python Basics,programming,0.22,2,5,0.0,,36,0
user_008-d00-e001,user_008,2026-06-01,0,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,19,,
user_008-d01-e002,user_008,2026-06-02,1,study,fastapi,FastAPI Backend,backend,0.4,0,0,0.0,19,,
user_008-d01-e003,user_008,2026-06-02,1,quiz,oop,Object-Oriented Programming,programming,0.48,1,1,0.0,,22,0
user_008-d01-e004,user_008,2026-06-02,1,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,20,,
user_008-d02-e005,user_008,2026-06-03,2,study,oop,Object-Oriented Programming,programming,0.48,1,2,0.0,42,,
user_008-d02-e006,user_008,2026-06-03,2,quiz,linear-regression,Linear Regression,machine-learning,0.5,1,1,0.0,,86,1
user_008-d02-e007,user_008,2026-06-03,2,study,python-basics,Python Basics,programming,0.22,0,0,0.0,29,,
user_008-d03-e008,user_008,2026-06-04,3,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,33,,
user_008-d04-e009,user_008,2026-06-05,4,study,classification,Classification Metrics,machine-learning,0.52,1,1,0.0,19,,
user_008-d04-e010,user_008,2026-06-05,4,study,fastapi,FastAPI Backend,backend,0.4,3,1,0.0,41,,
user_008-d05-e011,user_008,2026-06-06,5,study,fastapi,FastAPI Backend,backend,0.4,1,2,0.0,19,,
user_008-d06-e012,user_008,2026-06-07,6,study,linear-regression,Linear Regression,machine-learning,0.5,4,2,1.0,26,,
user_008-d06-e013,user_008,2026-06-07,6,study,fastapi,FastAPI Backend,backend,0.4,1,3,0.0,36,,
user_008-d07-e014,user_008,2026-06-08,7,study,oop,Object-Oriented Programming,programming,0.48,5,3,0.0,35,,
user_008-d08-e015,user_008,2026-06-09,8,study,python-basics,Python Basics,programming,0.22,6,1,0.0,33,,
user_008-d09-e016,user_008,2026-06-10,9,study,neo4j-graph,Neo4j Knowledge Graphs,backend,0.57,0,0,0.0,18,,
user_008-d10-e017,user_008,2026-06-11,10,study,fastapi,FastAPI Backend,backend,0.4,4,4,0.0,12,,
user_008-d10-e018,user_008,2026-06-11,10,study,oop,Object-Oriented Programming,programming,0.48,3,4,0.0,44,,
user_008-d10-e019,user_008,2026-06-11,10,study,pandas,Pandas DataFrames,data,0.38,0,0,0.0,36,,
user_008-d11-e020,user_008,2026-06-12,11,study,linear-regression,Linear Regression,machine-learning,0.5,5,3,1.0,41,,
user_008-d11-e021,user_008,2026-06-12,11,quiz,oop,Object-Oriented Programming,programming,0.48,1,5,0.0,,78,1
user_008-d11-e022,user_008,2026-06-12,11,study,pandas,Pandas DataFrames,data,0.38,1,1,0.0,32,,
user_008-d12-e023,user_008,2026-06-13,12,quiz,oop,Object-Oriented Programming,programming,0.48,1,6,0.5,,94,1
user_008-d12-e024,user_008,2026-06-13,12,study,fastapi,FastAPI Backend,backend,0.4,2,5,0.0,16,,
user_008-d12-e025,user_008,2026-06-13,12,study,rag,Retrieval-Augmented Generation,ai,0.62,0,0,0.0,19,,
user_008-d13-e026,user_008,2026-06-14,13,quiz,linear-regression,Linear Regression,machine-learning,0.5,2,4,1.0,,40,0
user_008-d13-e027,user_008,2026-06-14,13,study,linear-regression,Linear Regression,machine-learning,0.5,0,5,0.5,26,,
user_008-d13-e028,user_008,2026-06-14,13,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,19,,
user_008-d14-e029,user_008,2026-06-15,14,quiz,linear-regression,Linear Regression,machine-learning,0.5,1,6,0.5,,82,1
user_008-d14-e030,user_008,2026-06-15,14,study,python-basics,Python Basics,programming,0.22,6,2,0.0,44,,
user_008-d15-e031,user_008,2026-06-16,15,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,16,,
user_008-d16-e032,user_008,2026-06-17,16,study,oop,Object-Oriented Programming,programming,0.48,4,7,0.667,38,,
user_008-d16-e033,user_008,2026-06-17,16,quiz,fastapi,FastAPI Backend,backend,0.4,4,6,0.0,,85,1
user_008-d17-e034,user_008,2026-06-18,17,study,oop,Object-Oriented Programming,programming,0.48,1,8,0.667,43,,
user_008-d17-e035,user_008,2026-06-18,17,quiz,pandas,Pandas DataFrames,data,0.38,6,2,0.0,,91,1
user_008-d18-e036,user_008,2026-06-19,18,study,linear-regression,Linear Regression,machine-learning,0.5,4,7,0.667,27,,
user_008-d18-e037,user_008,2026-06-19,18,quiz,oop,Object-Oriented Programming,programming,0.48,1,9,0.667,,91,1
user_008-d18-e038,user_008,2026-06-19,18,study,oop,Object-Oriented Programming,programming,0.48,0,10,0.75,43,,
user_008-d19-e039,user_008,2026-06-20,19,study,linear-regression,Linear Regression,machine-learning,0.5,1,8,0.667,18,,
user_008-d20-e040,user_008,2026-06-21,20,quiz,pandas,Pandas DataFrames,data,0.38,3,3,1.0,,58,0
user_008-d20-e041,user_008,2026-06-21,20,quiz,linear-regression,Linear Regression,machine-learning,0.5,1,9,0.667,,76,1
user_008-d21-e042,user_008,2026-06-22,21,study,statistics,Statistics Fundamentals,data-science,0.55,0,0,0.0,21,,
user_008-d21-e043,user_008,2026-06-22,21,study,classification,Classification Metrics,machine-learning,0.52,17,2,0.0,9,,
user_008-d21-e044,user_008,2026-06-22,21,quiz,oop,Object-Oriented Programming,programming,0.48,3,11,0.75,,82,1
user_008-d22-e045,user_008,2026-06-23,22,study,oop,Object-Oriented Programming,programming,0.48,1,12,0.8,11,,
user_008-d22-e046,user_008,2026-06-23,22,study,fastapi,FastAPI Backend,backend,0.4,6,7,1.0,21,,
user_008-d22-e047,user_008,2026-06-23,22,study,pandas,Pandas DataFrames,data,0.38,2,4,0.5,28,,
user_008-d23-e048,user_008,2026-06-24,23,study,classification,Classification Metrics,machine-learning,0.52,2,3,0.0,31,,
user_008-d23-e049,user_008,2026-06-24,23,study,linear-regression,Linear Regression,machine-learning,0.5,3,10,0.75,37,,
user_008-d24-e050,user_008,2026-06-25,24,study,pandas,Pandas DataFrames,data,0.38,2,5,0.5,26,,
user_008-d25-e051,user_008,2026-06-26,25,study,classification,Classification Metrics,machine-learning,0.52,2,4,0.0,18,,
user_008-d25-e052,user_008,2026-06-26,25,study,vector-db,Vector Databases,ai,0.58,0,0,0.0,28,,
user_008-d25-e053,user_008,2026-06-26,25,study,pandas,Pandas DataFrames,data,0.38,1,6,0.5,40,,
user_008-d26-e054,user_008,2026-06-27,26,study,rag,Retrieval-Augmented Generation,ai,0.62,14,1,0.0,33,,
user_008-d26-e055,user_008,2026-06-27,26,study,pandas,Pandas DataFrames,data,0.38,1,7,0.5,30,,
user_008-d28-e056,user_008,2026-06-29,28,study,fastapi,FastAPI Backend,backend,0.4,6,8,1.0,8,,
user_008-d29-e057,user_008,2026-06-30,29,quiz,oop,Object-Oriented Programming,programming,0.48,7,13,0.8,,43,0
user_008-d29-e058,user_008,2026-06-30,29,study,linear-regression,Linear Regression,machine-learning,0.5,6,11,0.75,20,,
user_008-d29-e059,user_008,2026-06-30,29,study,oop,Object-Oriented Programming,programming,0.48,0,14,0.667,40,,
user_009-d00-e001,user_009,2026-06-01,0,study,classification,Classification Metrics,machine-learning,0.52,0,0,0.0,17,,
user_009-d00-e002,user_009,2026-06-01,0,study,linear-regression,Linear Regression,machine-learning,0.5,0,0,0.0,40,,
user_009-d03-e003,user_009,2026-06-04,3,study,prompt-engineering,Prompt Engineering,ai,0.35,0,0,0.0,37,,
user_009-d03-e004,user_009,2026-06-04,3,study,oop,Object-Oriented Programming,programming,0.48,0,0,0.0,28,,
user_009-d04-e005,user_009,2026-06-05,4,quiz,linear-regression,Linear Regression,machine-learning,0.5,4,1,0.0,,39,0
user_009-d04-e006,user_009,2026-06-05,4,quiz,linear-regression,Linear Regression,machine-learning,0.5,0,2,0.0,,75,1
user_009-d04-e007,user_009,2026-06-05,4,study,sql-joins,SQL Joins,data,0.42,0,0,0.0,34,,
user_009-d05-e008,user_009,2026-06-06,5,study,fastapi,FastAPI Backend,backend,0.4,0,0,0.0,9,,
user_009-d05-e009,user_009,2026-06-06,5,quiz,classification,Classification Metrics,machine-learning,0.52,5,1,0.0,,69,0
user_009-d06-e010,user_009,2026-06-07,6,study,sql-joins,SQL Joins,data,0.42,2,1,0.0,18,,
user_009-d06-e011,user_009,2026-06-07,6,study,linear-regression,Linear Regression,machine-learning,0.5,2,3,0.5,23,,
user_009-d08-e012,user_009,2026-06-09,8,study,sql-joins,SQL Joins,data,0.42,2,2,0.0,34,,
user_009-d08-e013,user_009,2026-06-09,8,study,oop,Object-Oriented Programming,programming,0.48,5,1,0.0,38,,
user_009-d08-e014,user_009,2026-06-09,8,quiz,fastapi,FastAPI Backend,backend,0.4,3,1,0.0,,53,0
user_009-d09-e015,user_009,2026-06-10,9,study,linear-regression,Linear Regression,machine-learning,0.5,3,4,0.5,28,,
user_009-d10-e016,user_009,2026-06-11,10,study,classification,Classification Metrics,machine-learning,0.52,5,2,0.0,24,,
user_009-d10-e017,user_009,2026-06-11,10,quiz,oop,Object-Oriented Programming,programming,0.48,2,2,0.0,,84,1
user_009-d10-e018,user_009,2026-06-11,10,quiz,classification,Classification Metrics,machine-learning,0.52,0,3,0.0,,97,1
user_009-d11-e019,user_009,2026-06-12,11,study,classification,Classification Metrics,machine-learning,0.52,1,4,0.5,25,,
user_009-d11-e020,user_009,2026-06-12,11,quiz,linear-regression,Linear Regression,machine-learning,0.5,2,5,0.5,,86,1
user_009-d12-e021,user_009,2026-06-13,12,study,statistics,Statistics Fundamentals,data-science,0.55,0,0,0.0,10,,
user_009-d12-e022,user_009,2026-06-13,12,study,sql-joins,SQL Joins,data,0.42,4,3,0.0,36,,
user_009-d12-e023,user_009,2026-06-13,12,study,linear-regression,Linear Regression,machine-learning,0.5,1,6,0.667,42,,
user_009-d13-e024,user_009,2026-06-14,13,study,classification,Classification Metrics,machine-learning,0.52,2,5,0.5,45,,
user_009-d14-e025,user_009,2026-06-15,14,quiz,oop,Object-Oriented Programming,programming,0.48,4,3,1.0,,88,1
user_009-d15-e026,user_009,2026-06-16,15,study,oop,Object-Oriented Programming,programming,0.48,1,4,1.0,43,,
user_009-d16-e027,user_009,2026-06-17,16,study,linear-regression,Linear Regression,machine-learning,0.5,4,7,0.667,20,,
user_009-d16-e028,user_009,2026-06-17,16,study,statistics,Statistics Fundamentals,data-science,0.55,4,1,0.0,11,,
user_009-d16-e029,user_009,2026-06-17,16,quiz,oop,Object-Oriented Programming,programming,0.48,1,5,1.0,,98,1
user_009-d17-e030,user_009,2026-06-18,17,study,sql-joins,SQL Joins,data,0.42,5,4,0.0,19,,
user_009-d17-e031,user_009,2026-06-18,17,study,python-basics,Python Basics,programming,0.22,0,0,0.0,33,,
user_009-d18-e032,user_009,2026-06-19,18,quiz,classification,Classification Metrics,machine-learning,0.52,5,6,0.5,,93,1
user_009-d18-e033,user_009,2026-06-19,18,study,classification,Classification Metrics,machine-learning,0.52,0,7,0.667,42,,
user_009-d19-e034,user_009,2026-06-20,19,quiz,sql-joins,SQL Joins,data,0.42,2,5,0.0,,81,1
user_009-d19-e035,user_009,2026-06-20,19,study,linear-regression,Linear Regression,machine-learning,0.5,3,8,0.667,37,,
user_009-d20-e036,user_009,2026-06-21,20,quiz,sql-joins,SQL Joins,data,0.42,1,6,1.0,,93,1
user_009-d20-e037,user_009,2026-06-21,20,study,oop,Object-Oriented Programming,programming,0.48,4,6,1.0,33,,
user_009-d21-e038,user_009,2026-06-22,21,study,sql-joins,SQL Joins,data,0.42,1,7,1.0,14,,
user_009-d21-e039,user_009,2026-06-22,21,study,oop,Object-Oriented Programming,programming,0.48,1,7,1.0,23,,
user_009-d21-e040,user_009,2026-06-22,21,study,linear-regression,Linear Regression,machine-learning,0.5,2,9,0.667,25,,
user_009-d22-e041,user_009,2026-06-23,22,study,sql-joins,SQL Joins,data,0.42,1,8,1.0,31,,
user_009-d22-e042,user_009,2026-06-23,22,quiz,sql-joins,SQL Joins,data,0.42,0,9,1.0,,80,1
user_009-d22-e043,user_009,2026-06-23,22,quiz,classification,Classification Metrics,machine-learning,0.52,4,8,0.667,,38,0
