user_id,concept_id,event_date,day_index,difficulty,elapsed_days,prior_exposures,successful_recalls,failed_recalls,prior_accuracy,motivation,prior_knowledge,quiz_score,recall_correct,true_recall_probability
user_074,pandas,2026-06-22,21,0.38,1,5,0,2,0.0,1.074,0.271,93,1,0.7019
user_074,sql-joins,2026-06-23,22,0.42,7,8,0,1,0.0,1.074,0.271,56,0,0.253
user_074,pandas,2026-06-24,23,0.38,2,6,1,2,0.333,1.074,0.271,81,1,0.5698
user_074,oop,2026-06-29,28,0.48,2,11,1,0,1.0,1.074,0.271,94,1,0.7884
user_075,python-basics,2026-06-06,5,0.22,3,1,0,0,0.0,0.846,0.764,81,1,0.4019
user_075,prompt-engineering,2026-06-08,7,0.35,4,1,0,0,0.0,0.846,0.764,21,0,0.2535
user_075,python-basics,2026-06-12,11,0.22,1,3,1,0,1.0,0.846,0.764,85,1,0.8612
user_075,statistics,2026-06-15,14,0.55,8,1,0,0,0.0,0.846,0.764,69,0,0.0854
user_075,sql-joins,2026-06-16,15,0.42,2,3,0,0,0.0,0.846,0.764,93,1,0.5596
user_075,prompt-engineering,2026-06-20,19,0.35,2,5,0,1,0.0,0.846,0.764,85,1,0.6621
user_075,oop,2026-06-23,22,0.48,2,4,0,0,0.0,0.846,0.764,97,1,0.6067
user_075,vector-db,2026-06-23,22,0.58,4,8,0,0,0.0,0.846,0.764,65,0,0.4319
user_075,prompt-engineering,2026-06-28,27,0.35,4,8,1,1,0.5,0.846,0.764,88,1,0.5685
user_075,prompt-engineering,2026-06-30,29,0.35,2,9,2,1,0.667,0.846,0.764,76,1,0.8091
user_075,statistics,2026-06-30,29,0.55,8,4,0,1,0.0,0.846,0.764,36,0,0.1052
user_075,python-basics,2026-06-30,29,0.22,18,4,2,0,1.0,0.846,0.764,54,0,0.1056
user_076,oop,2026-06-03,2,0.48,1,4,0,0,0.0,1.049,0.536,87,1,0.8108
user_076,python-basics,2026-06-04,3,0.22,0,1,0,0,0.0,1.049,0.536,96,1,0.97
user_076,oop,2026-06-05,4,0.48,2,5,1,0,1.0,1.049,0.536,48,0,0.6734
user_076,oop,2026-06-05,4,0.48,0,6,1,1,0.5,1.049,0.536,80,1,0.97
user_076,oop,2026-06-06,5,0.48,1,7,2,1,0.667,1.049,0.536,88,1,0.8547
user_076,oop,2026-06-10,9,0.48,0,9,3,1,0.75,1.049,0.536,89,1,0.97
user_076,vector-db,2026-06-14,13,0.58,2,2,0,0,0.0,1.049,0.536,76,1,0.4244
user_076,sql-joins,2026-06-14,13,0.42,11,2,0,0,0.0,1.049,0.536,25,0,0.0805
user_076,sql-joins,2026-06-15,14,0.42,1,3,0,1,0.0,1.049,0.536,52,0,0.6885
user_076,sql-joins,2026-06-16,15,0.42,1,4,0,2,0.0,1.049,0.536,96,1,0.6492
user_076,python-basics,2026-06-17,16,0.22,4,3,1,0,1.0,1.049,0.536,100,1,0.4474
user_076,oop,2026-06-18,17,0.48,1,14,4,1,0.8,1.049,0.536,84,1,0.9515
user_076,sql-joins,2026-06-20,19,0.42,1,7,1,2,0.333,1.049,0.536,84,1,0.8096
user_076,oop,2026-06-20,19,0.48,2,15,5,1,0.833,1.049,0.536,84,1,0.861
user_076,sql-joins,2026-06-24,23,0.42,0,10,2,2,0.5,1.049,0.536,79,1,0.97
user_076,oop,2026-06-25,24,0.48,4,17,6,1,0.857,1.049,0.536,77,1,0.7287
user_076,vector-db,2026-06-26,25,0.58,1,5,1,0,1.0,1.049,0.536,81,1,0.8093
user_076,linear-regression,2026-06-30,29,0.5,3,3,0,0,0.0,1.049,0.536,36,0,0.3835
user_077,vector-db,2026-06-05,4,0.58,2,1,0,0,0.0,0.728,0.701,54,0,0.3348
user_077,oop,2026-06-05,4,0.48,1,1,0,0,0.0,0.728,0.701,97,1,0.6346
user_077,rag,2026-06-07,6,0.62,5,1,0,0,0.0,0.728,0.701,78,1,0.1012
user_077,vector-db,2026-06-09,8,0.58,4,2,0,1,0.0,0.728,0.701,94,1,0.116
user_077,vector-db,2026-06-10,9,0.58,1,3,1,1,0.5,0.728,0.701,78,1,0.6522
user_077,neo4j-graph,2026-06-12,11,0.57,6,3,0,0,0.0,0.728,0.701,23,0,0.1419
user_077,vector-db,2026-06-13,12,0.58,3,4,2,1,0.667,0.728,0.701,98,1,0.3534
user_077,neo4j-graph,2026-06-15,14,0.57,3,4,0,1,0.0,0.728,0.701,70,0,0.2977
user_077,statistics,2026-06-17,16,0.55,3,3,0,0,0.0,0.728,0.701,70,0,0.3527
user_077,oop,2026-06-22,21,0.48,17,2,1,0,1.0,0.728,0.701,47,0,0.0659
user_077,rag,2026-06-22,21,0.62,11,3,1,0,1.0,0.728,0.701,45,0,0.075
user_077,neo4j-graph,2026-06-27,26,0.57,0,8,0,2,0.0,0.728,0.701,100,1,0.97
user_077,statistics,2026-06-30,29,0.55,2,8,0,1,0.0,0.728,0.701,88,1,0.6524
user_077,neo4j-graph,2026-06-30,29,0.57,3,9,1,2,0.333,0.728,0.701,54,0,0.4698
user_078,statistics,2026-06-04,3,0.55,3,1,0,0,0.0,0.581,0.538,24,0,0.2076
user_078,linear-regression,2026-06-09,8,0.5,0,1,0,0,0.0,0.581,0.538,100,1,0.97
user_078,statistics,2026-06-09,8,0.55,2,4,0,1,0.0,0.581,0.538,97,1,0.4493
user_078,linear-regression,2026-06-11,10,0.5,2,2,1,0,1.0,0.581,0.538,20,0,0.4497
user_078,linear-regression,2026-06-13,12,0.5,0,4,1,1,0.5,0.581,0.538,83,1,0.97
user_078,sql-joins,2026-06-15,14,0.42,10,1,0,0,0.0,0.581,0.538,20,0,0.0433
user_078,neo4j-graph,2026-06-18,17,0.57,1,5,0,0,0.0,0.581,0.538,26,0,0.7552
user_078,sql-joins,2026-06-18,17,0.42,3,2,0,1,0.0,0.581,0.538,34,0,0.2009
user_078,linear-regression,2026-06-18,17,0.5,5,5,2,1,0.667,0.581,0.538,54,0,0.2341
user_078,prompt-engineering,2026-06-19,18,0.35,0,6,0,0,0.0,0.581,0.538,80,1,0.97
user_078,neo4j-graph,2026-06-22,21,0.57,2,7,0,1,0.0,0.581,0.538,55,0,0.5449
user_078,neo4j-graph,2026-06-25,24,0.57,3,8,0,2,0.0,0.581,0.538,65,0,0.3521
user_078,prompt-engineering,2026-06-27,26,0.35,8,7,1,0,1.0,0.581,0.538,25,0,0.2574
user_078,linear-regression,2026-06-27,26,0.5,1,10,2,2,0.5,0.581,0.538,100,1,0.8288
user_078,prompt-engineering,2026-06-27,26,0.35,0,8,1,1,0.5,0.581,0.538,84,1,0.97
user_078,linear-regression,2026-06-28,27,0.5,1,11,3,2,0.6,0.581,0.538,76,1,0.8525
user_079,prompt-engineering,2026-06-04,3,0.35,0,1,0,0,0.0,1.163,0.817,92,1,0.97
user_079,rag,2026-06-11,10,0.62,4,2,0,0,0.0,1.163,0.817,56,0,0.2253
user_079,oop,2026-06-11,10,0.48,4,2,0,0,0.0,1.163,0.817,43,0,0.2798
user_079,linear-regression,2026-06-11,10,0.5,3,1,0,0,0.0,1.163,0.817,90,1,0.2979
user_079,pandas,2026-06-12,11,0.38,3,2,0,0,0.0,1.163,0.817,44,0,0.4401
user_079,pandas,2026-06-15,14,0.38,3,3,0,1,0.0,1.163,0.817,36,0,0.3938
user_079,pandas,2026-06-19,18,0.38,0,5,0,2,0.0,1.163,0.817,76,1,0.97
user_079,linear-regression,2026-06-23,22,0.5,0,6,1,0,1.0,1.163,0.817,99,1,0.97
user_079,oop,2026-06-24,23,0.48,1,7,0,1,0.0,1.163,0.817,85,1,0.8907
user_079,rag,2026-06-24,23,0.62,3,5,0,1,0.0,1.163,0.817,86,1,0.4109
user_079,rag,2026-06-27,26,0.62,2,7,1,1,0.5,1.163,0.817,97,1,0.6676
user_079,oop,2026-06-28,27,0.48,4,8,1,1,0.5,1.163,0.817,93,1,0.5363
user_080,statistics,2026-06-05,4,0.55,2,2,0,0,0.0,1.174,0.705,98,1,0.488
user_080,statistics,2026-06-08,7,0.55,1,4,1,0,1.0,1.174,0.705,89,1,0.8164
user_080,statistics,2026-06-09,8,0.55,1,5,2,0,1.0,1.174,0.705,93,1,0.8543
user_080,statistics,2026-06-10,9,0.55,1,6,3,0,1.0,1.174,0.705,94,1,0.8832
user_080,oop,2026-06-11,10,0.48,5,2,0,0,0.0,1.174,0.705,96,1,0.1932
user_080,statistics,2026-06-11,10,0.55,1,7,4,0,1.0,1.174,0.705,89,1,0.906
user_080,rag,2026-06-11,10,0.62,2,2,0,0,0.0,1.174,0.705,95,1,0.4461
user_080,rag,2026-06-13,12,0.62,2,3,1,0,1.0,1.174,0.705,25,0,0.5311
user_080,statistics,2026-06-14,13,0.55,3,8,5,0,1.0,1.174,0.705,42,0,0.6639
user_080,prompt-engineering,2026-06-17,16,0.35,10,1,0,0,0.0,1.174,0.705,49,0,0.1053
user_080,statistics,2026-06-18,17,0.55,1,10,5,1,0.833,1.174,0.705,86,1,0.9195
user_080,pandas,2026-06-18,17,0.38,5,5,0,0,0.0,1.174,0.705,23,0,0.3686
user_080,oop,2026-06-22,21,0.48,5,4,1,0,1.0,1.174,0.705,61,0,0.3096
user_080,pandas,2026-06-23,22,0.38,5,6,0,1,0.0,1.174,0.705,68,0,0.3243
user_080,pandas,2026-06-29,28,0.38,6,7,0,2,0.0,1.174,0.705,62,0,0.2296
user_081,classification,2026-06-04,3,0.52,3,1,0,0,0.0,0.692,0.593,82,1,0.2146
user_081,pandas,2026-06-06,5,0.38,4,1,0,0,0.0,0.692,0.593,49,0,0.1898
user_081,rag,2026-06-11,10,0.62,8,1,0,0,0.0,0.692,0.593,29,0,0.0551
user_081,classification,2026-06-11,10,0.52,2,5,1,0,1.0,0.692,0.593,28,0,0.6169
user_081,pandas,2026-06-13,12,0.38,2,3,0,1,0.0,0.692,0.593,99,1,0.4537
user_081,classification,2026-06-14,13,0.52,3,6,1,1,0.5,0.692,0.593,95,1,0.4298
user_081,oop,2026-06-17,16,0.48,1,3,0,0,0.0,0.692,0.593,56,0,0.7559
user_081,oop,2026-06-18,17,0.48,1,4,0,1,0.0,0.692,0.593,35,0,0.723
user_081,rag,2026-06-20,19,0.62,9,2,0,1,0.0,0.692,0.593,39,0,0.0524
user_081,rag,2026-06-25,24,0.62,4,5,0,2,0.0,0.692,0.593,67,0,0.1639
user_081,oop,2026-06-26,25,0.48,8,5,0,2,0.0,0.692,0.593,37,0,0.0784
user_081,pandas,2026-06-27,26,0.38,11,5,1,1,0.5,0.692,0.593,26,0,0.0946
user_081,oop,2026-06-28,27,0.48,2,6,0,3,0.0,0.692,0.593,52,0,0.409
user_082,neo4j-graph,2026-06-04,3,0.57,2,1,0,0,0.0,0.993,0.727,100,1,0.3427
user_082,oop,2026-06-04,3,0.48,1,2,0,0,0.0,0.993,0.727,79,1,0.7287
user_082,rag,2026-06-08,7,0.62,5,1,0,0,0.0,0.993,0.727,91,1,0.1108
user_082,rag,2026-06-09,8,0.62,1,2,1,0,1.0,0.993,0.727,81,1,0.6678
user_082,vector-db,2026-06-10,9,0.58,6,1,0,0,0.0,0.993,0.727,42,0,0.1106
user_082,pandas,2026-06-12,11,0.38,7,1,0,0,0.0,0.993,0.727,70,0,0.1161
user_082,vector-db,2026-06-12,11,0.58,1,3,0,1,0.0,0.993,0.727,61,0,0.6682
user_082,vector-db,2026-06-14,13,0.58,2,4,0,2,0.0,0.993,0.727,67,0,0.3784
user_082,fastapi,2026-06-16,15,0.4,1,4,0,0,0.0,0.993,0.727,49,0,0.856
user_082,pandas,2026-06-17,16,0.38,5,3,0,1,0.0,0.993,0.727,35,0,0.1898
user_082,pandas,2026-06-17,16,0.38,0,4,0,2,0.0,0.993,0.727,76,1,0.97
user_082,rag,2026-06-18,17,0.62,0,4,2,0,1.0,0.993,0.727,97,1,0.97
user_082,neo4j-graph,2026-06-19,18,0.57,4,4,1,0,1.0,0.993,0.727,99,1,0.3199
user_082,pandas,2026-06-23,22,0.38,1,9,1,2,0.333,0.993,0.727,39,0,0.9062
user_082,vector-db,2026-06-27,26,0.58,1,8,0,3,0.0,0.993,0.727,88,1,0.781
user_082,statistics,2026-06-27,26,0.55,1,3,0,0,0.0,0.993,0.727,33,0,0.7395
user_082,rag,2026-06-30,29,0.62,2,7,3,0,1.0,0.993,0.727,30,0,0.677
user_083,prompt-engineering,2026-06-02,1,0.35,1,1,0,0,0.0,0.84,0.791,97,1,0.7223
user_083,statistics,2026-06-06,5,0.55,5,1,0,0,0.0,0.84,0.791,75,1,0.1322
user_083,linear-regression,2026-06-08,7,0.5,1,2,0,0,0.0,0.84,0.791,87,1,0.6978
user_083,prompt-engineering,2026-06-08,7,0.35,2,3,1,0,1.0,0.84,0.791,80,1,0.6524
user_083,fastapi,2026-06-10,9,0.4,7,2,0,0,0.0,0.84,0.791,66,0,0.1452
user_083,sql-joins,2026-06-11,10,0.42,2,3,0,0,0.0,0.84,0.791,48,0,0.584
user_083,sql-joins,2026-06-12,11,0.42,1,5,0,1,0.0,0.84,0.791,82,1,0.8043
user_083,linear-regression,2026-06-12,11,0.5,0,4,1,0,1.0,0.84,0.791,89,1,0.97
user_083,linear-regression,2026-06-14,13,0.5,2,5,2,0,1.0,0.84,0.791,32,0,0.6577
user_083,prompt-engineering,2026-06-17,16,0.35,0,6,2,0,1.0,0.84,0.791,90,1,0.97
user_083,pandas,2026-06-18,17,0.38,10,2,0,0,0.0,0.84,0.791,40,0,0.1021
user_083,sql-joins,2026-06-20,19,0.42,1,7,1,1,0.5,0.84,0.791,52,0,0.8707
user_083,linear-regression,2026-06-20,19,0.5,6,6,2,1,0.667,0.84,0.791,29,0,0.2342
user_083,prompt-engineering,2026-06-20,19,0.35,3,7,3,0,1.0,0.84,0.791,97,1,0.6985
user_083,neo4j-graph,2026-06-21,20,0.57,16,1,0,0,0.0,0.84,0.791,42,0,0.082
user_083,pandas,2026-06-25,24,0.38,1,4,0,1,0.0,0.84,0.791,85,1,0.7868
user_083,pandas,2026-06-28,27,0.38,3,5,1,1,0.5,0.84,0.791,22,0,0.5146
user_083,statistics,2026-06-29,28,0.55,18,4,1,0,1.0,0.84,0.791,41,0,0.0849
user_083,pandas,2026-06-30,29,0.38,1,8,1,2,0.333,0.84,0.791,100,1,0.8666
user_084,statistics,2026-06-07,6,0.55,6,1,0,0,0.0,0.55,0.246,58,0,0.0341
user_084,python-basics,2026-06-09,8,0.22,0,5,0,0,0.0,0.55,0.246,75,1,0.97
user_084,python-basics,2026-06-10,9,0.22,1,6,1,0,1.0,0.55,0.246,84,1,0.8547
user_084,statistics,2026-06-10,9,0.55,3,2,0,1,0.0,0.55,0.246,39,0,0.1355
user_084,statistics,2026-06-12,11,0.55,2,3,0,2,0.0,0.55,0.246,88,1,0.2183
user_084,python-basics,2026-06-16,15,0.22,6,7,2,0,1.0,0.55,0.246,82,1,0.4272
user_084,vector-db,2026-06-17,16,0.58,0,1,0,0,0.0,0.55,0.246,99,1,0.97
user_084,fastapi,2026-06-18,17,0.4,2,3,0,0,0.0,0.55,0.246,38,0,0.5185
user_084,fastapi,2026-06-19,18,0.4,1,4,0,1,0.0,0.55,0.246,39,0,0.6903
user_084,statistics,2026-06-20,19,0.55,5,6,1,2,0.333,0.55,0.246,57,0,0.1662
user_084,fastapi,2026-06-21,20,0.4,2,5,0,2,0.0,0.55,0.246,91,1,0.4278
user_084,statistics,2026-06-23,22,0.55,3,7,1,3,0.25,0.55,0.246,62,0,0.2927
user_084,python-basics,2026-06-25,24,0.22,6,10,3,0,1.0,0.55,0.246,84,1,0.5277
user_085,oop,2026-06-05,4,0.48,3,2,0,0,0.0,0.642,0.666,80,1,0.34
user_085,sql-joins,2026-06-06,5,0.42,1,2,0,0,0.0,0.642,0.666,82,1,0.7188
user_085,prompt-engineering,2026-06-07,6,0.35,6,1,0,0,0.0,0.642,0.666,100,1,0.121
user_085,neo4j-graph,2026-06-09,8,0.57,6,1,0,0,0.0,0.642,0.666,38,0,0.0774
user_085,linear-regression,2026-06-10,9,0.5,2,1,0,0,0.0,0.642,0.666,92,1,0.3626
user_085,fastapi,2026-06-11,10,0.4,1,4,0,0,0.0,0.642,0.666,30,0,0.8034
user_085,sql-joins,2026-06-12,11,0.42,6,3,1,0,1.0,0.642,0.666,28,0,0.2017
user_085,pandas,2026-06-17,16,0.38,10,3,0,0,0.0,0.642,0.666,20,0,0.0893
user_085,rag,2026-06-21,20,0.62,20,1,0,0,0.0,0.642,0.666,69,0,0.0555
user_085,sql-joins,2026-06-23,22,0.42,3,6,1,1,0.5,0.642,0.666,76,1,0.5089
user_085,rag,2026-06-24,23,0.62,0,3,0,1,0.0,0.642,0.666,85,1,0.97
user_085,rag,2026-06-25,24,0.62,1,4,1,1,0.5,0.642,0.666,80,1,0.6709
user_085,rag,2026-06-26,25,0.62,1,5,2,1,0.667,0.642,0.666,87,1,0.7318
user_085,fastapi,2026-06-27,26,0.4,7,8,0,1,0.0,0.642,0.666,29,0,0.2654
user_085,oop,2026-06-28,27,0.48,2,5,1,0,1.0,0.642,0.666,77,1,0.6473
user_086,pandas,2026-06-01,0,0.38,0,1,0,0,0.0,0.895,0.826,97,1,0.97
user_086,pandas,2026-06-06,5,0.38,0,4,1,0,1.0,0.895,0.826,75,1,0.97
user_086,pandas,2026-06-07,6,0.38,1,5,2,0,1.0,0.895,0.826,89,1,0.8875
user_086,classification,2026-06-11,10,0.52,2,2,0,0,0.0,0.895,0.826,70,0,0.4684
user_086,linear-regression,2026-06-15,14,0.5,5,4,0,0,0.0,0.895,0.826,95,1,0.285
user_086,linear-regression,2026-06-19,18,0.5,3,6,1,0,1.0,0.895,0.826,94,1,0.5711
user_086,prompt-engineering,2026-06-20,19,0.35,11,4,0,0,0.0,0.895,0.826,96,1,0.1496
user_086,linear-regression,2026-06-21,20,0.5,1,8,2,0,1.0,0.895,0.826,92,1,0.9139
user_086,linear-regression,2026-06-24,23,0.5,3,9,3,0,1.0,0.895,0.826,78,1,0.6853
user_086,linear-regression,2026-06-24,23,0.5,0,10,4,0,1.0,0.895,0.826,92,1,0.97
user_086,prompt-engineering,2026-06-26,25,0.35,0,6,1,0,1.0,0.895,0.826,96,1,0.97
user_086,classification,2026-06-29,28,0.52,1,7,0,1,0.0,0.895,0.826,78,1,0.8352
user_087,sql-joins,2026-06-04,3,0.42,1,2,0,0,0.0,0.642,0.801,81,1,0.7409
user_087,sql-joins,2026-06-10,9,0.42,1,4,1,0,1.0,0.642,0.801,80,1,0.8254
user_087,python-basics,2026-06-10,9,0.22,8,1,0,0,0.0,0.642,0.801,89,1,0.1179
user_087,oop,2026-06-11,10,0.48,2,3,0,0,0.0,0.642,0.801,35,0,0.5378
user_087,python-basics,2026-06-12,11,0.22,2,2,1,0,1.0,0.642,0.801,91,1,0.6358
user_087,fastapi,2026-06-12,11,0.4,6,2,0,0,0.0,0.642,0.801,33,0,0.1623
user_087,python-basics,2026-06-13,12,0.22,1,3,2,0,1.0,0.642,0.801,99,1,0.8655
user_087,python-basics,2026-06-16,15,0.22,3,4,3,0,1.0,0.642,0.801,34,0,0.6347
user_087,sql-joins,2026-06-17,16,0.42,0,7,2,0,1.0,0.642,0.801,95,1,0.97
user_087,fastapi,2026-06-19,18,0.4,6,5,0,1,0.0,0.642,0.801,91,1,0.215
user_087,pandas,2026-06-19,18,0.38,1,2,0,0,0.0,0.642,0.801,92,1,0.7317
user_087,sql-joins,2026-06-20,19,0.42,2,9,3,0,1.0,0.642,0.801,29,0,0.8043
user_087,pandas,2026-06-23,22,0.38,1,6,1,0,1.0,0.642,0.801,75,1,0.8821
user_087,python-basics,2026-06-28,27,0.22,1,6,3,1,0.75,0.642,0.801,89,1,0.9001
user_087,python-basics,2026-06-30,29,0.22,2,7,4,1,0.8,0.642,0.801,87,1,0.7962
user_088,fastapi,2026-06-03,2,0.4,0,2,0,0,0.0,0.74,0.559,85,1,0.97
user_088,fastapi,2026-06-05,4,0.4,1,4,1,0,1.0,0.74,0.559,86,1,0.8222
user_088,python-basics,2026-06-05,4,0.22,0,3,0,0,0.0,0.74,0.559,93,1,0.97
user_088,linear-regression,2026-06-06,5,0.5,3,1,0,0,0.0,0.74,0.559,86,1,0.2353
user_088,python-basics,2026-06-06,5,0.22,1,4,1,0,1.0,0.74,0.559,84,1,0.8478
user_088,python-basics,2026-06-07,6,0.22,1,5,2,0,1.0,0.74,0.559,61,0,0.8785
user_088,linear-regression,2026-06-10,9,0.5,0,3,1,0,1.0,0.74,0.559,92,1,0.97
user_088,python-basics,2026-06-13,12,0.22,6,6,2,1,0.667,0.74,0.559,88,1,0.3251
user_088,sql-joins,2026-06-13,12,0.42,11,1,0,0,0.0,0.74,0.559,58,0,0.0559
user_088,statistics,2026-06-16,15,0.55,7,5,0,0,0.0,0.74,0.559,54,0,0.1662
user_088,fastapi,2026-06-17,16,0.4,4,6,2,0,1.0,0.74,0.559,24,0,0.5038
user_088,linear-regression,2026-06-19,18,0.5,2,6,2,0,1.0,0.74,0.559,85,1,0.6676
user_088,linear-regression,2026-06-24,23,0.5,1,9,3,0,1.0,0.74,0.559,79,1,0.8891
user_088,fastapi,2026-06-25,24,0.4,8,7,2,1,0.667,0.74,0.559,27,0,0.2163
user_088,statistics,2026-06-29,28,0.55,1,11,0,1,0.0,0.74,0.559,95,1,0.8539
user_088,fastapi,2026-06-30,29,0.4,1,9,2,2,0.5,0.74,0.559,86,1,0.844
user_089,fastapi,2026-06-02,1,0.4,1,1,0,0,0.0,0.859,0.157,96,1,0.6245
user_089,neo4j-graph,2026-06-07,6,0.57,3,2,0,0,0.0,0.859,0.157,38,0,0.2266
user_089,pandas,2026-06-08,7,0.38,4,3,0,0,0.0,0.859,0.157,59,0,0.2858
user_089,neo4j-graph,2026-06-13,12,0.57,6,3,0,1,0.0,0.859,0.157,39,0,0.0476
user_089,oop,2026-06-14,13,0.48,7,3,0,0,0.0,0.859,0.157,36,0,0.0882
user_089,oop,2026-06-14,13,0.48,0,4,0,1,0.0,0.859,0.157,81,1,0.97
user_089,pandas,2026-06-14,13,0.38,6,4,0,1,0.0,0.859,0.157,45,0,0.1244
user_089,linear-regression,2026-06-15,14,0.5,2,1,0,0,0.0,0.859,0.157,33,0,0.35
user_089,oop,2026-06-15,14,0.48,1,5,1,1,0.5,0.859,0.157,27,0,0.7302
user_089,linear-regression,2026-06-18,17,0.5,3,2,0,1,0.0,0.859,0.157,60,0,0.1711
user_089,linear-regression,2026-06-18,17,0.5,0,3,0,2,0.0,0.859,0.157,75,1,0.97
user_089,rag,2026-06-18,17,0.62,9,1,0,0,0.0,0.859,0.157,96,1,0.03
user_089,linear-regression,2026-06-21,20,0.5,3,4,1,2,0.333,0.859,0.157,76,1,0.2442
user_089,fastapi,2026-06-22,21,0.4,2,10,1,0,1.0,0.859,0.157,65,0,0.7633
user_089,sql-joins,2026-06-24,23,0.42,7,2,0,0,0.0,0.859,0.157,97,1,0.0941
user_089,pandas,2026-06-26,25,0.38,1,8,0,2,0.0,0.859,0.157,47,0,0.7968
user_089,python-basics,2026-06-26,25,0.22,2,2,0,0,0.0,0.859,0.157,82,1,0.564
user_089,pandas,2026-06-29,28,0.38,3,9,0,3,0.0,0.859,0.157,84,1,0.4429
user_090,fastapi,2026-06-05,4,0.4,1,2,0,0,0.0,0.773,0.325,83,1,0.7123
user_090,fastapi,2026-06-06,5,0.4,1,3,1,0,1.0,0.773,0.325,85,1,0.7701
user_090,classification,2026-06-08,7,0.52,5,1,0,0,0.0,0.773,0.325,42,0,0.0747
user_090,oop,2026-06-12,11,0.48,1,2,0,0,0.0,0.773,0.325,37,0,0.6882
user_090,fastapi,2026-06-12,11,0.4,6,4,2,0,1.0,0.773,0.325,33,0,0.2551
user_090,classification,2026-06-13,12,0.52,5,2,0,1,0.0,0.773,0.325,34,0,0.0594
user_090,classification,2026-06-13,12,0.52,0,3,0,2,0.0,0.773,0.325,83,1,0.97
user_090,fastapi,2026-06-15,14,0.4,3,5,2,1,0.667,0.773,0.325,42,0,0.4586
user_090,statistics,2026-06-15,14,0.55,5,3,0,0,0.0,0.773,0.325,28,0,0.1547
user_090,oop,2026-06-16,15,0.48,4,3,0,1,0.0,0.773,0.325,24,0,0.1794
user_090,oop,2026-06-17,16,0.48,1,4,0,2,0.0,0.773,0.325,98,1,0.6127
user_090,classification,2026-06-19,18,0.52,6,4,1,2,0.333,0.773,0.325,55,0,0.0683
user_090,statistics,2026-06-20,19,0.55,1,6,0,1,0.0,0.773,0.325,95,1,0.7289
user_090,fastapi,2026-06-21,20,0.4,6,6,2,2,0.5,0.773,0.325,29,0,0.1759
user_090,classification,2026-06-21,20,0.52,2,5,1,3,0.25,0.773,0.325,33,0,0.3197
user_090,statistics,2026-06-22,21,0.55,2,7,1,1,0.5,0.773,0.325,31,0,0.5808
user_090,statistics,2026-06-27,26,0.55,2,9,1,2,0.333,0.773,0.325,86,1,0.587
user_090,fastapi,2026-06-29,28,0.4,2,9,2,3,0.4,0.773,0.325,89,1,0.601
user_091,statistics,2026-06-04,3,0.55,3,1,0,0,0.0,0.857,0.203,28,0,0.1876
user_091,classification,2026-06-07,6,0.52,1,1,0,0,0.0,0.857,0.203,82,1,0.5588
user_091,rag,2026-06-08,7,0.62,4,2,0,0,0.0,0.857,0.203,39,0,0.1196
user_091,rag,2026-06-08,7,0.62,0,3,0,1,0.0,0.857,0.203,83,1,0.97
user_091,sql-joins,2026-06-10,9,0.42,6,1,0,0,0.0,0.857,0.203,45,0,0.0651
user_091,classification,2026-06-14,13,0.52,2,4,1,0,1.0,0.857,0.203,70,0,0.5611
user_091,sql-joins,2026-06-17,16,0.42,3,3,0,1,0.0,0.857,0.203,75,1,0.269
user_091,neo4j-graph,2026-06-19,18,0.57,7,2,0,0,0.0,0.857,0.203,49,0,0.0514
user_091,sql-joins,2026-06-22,21,0.42,5,4,1,1,0.5,0.857,0.203,49,0,0.1937
user_091,python-basics,2026-06-22,21,0.22,7,3,0,0,0.0,0.857,0.203,56,0,0.1891
user_091,oop,2026-06-27,26,0.48,16,3,0,0,0.0,0.857,0.203,25,0,0.03
user_091,oop,2026-06-29,28,0.48,2,4,0,1,0.0,0.857,0.203,36,0,0.4471
user_091,statistics,2026-06-30,29,0.55,26,2,0,1,0.0,0.857,0.203,29,0,0.03
user_092,neo4j-graph,2026-06-07,6,0.57,4,2,0,0,0.0,1.015,0.217,42,0,0.1562
user_092,python-basics,2026-06-12,11,0.22,10,1,0,0,0.0,1.015,0.217,20,0,0.0586
user_092,statistics,2026-06-13,12,0.55,4,1,0,0,0.0,1.015,0.217,31,0,0.1115
user_092,neo4j-graph,2026-06-15,14,0.57,5,4,0,1,0.0,1.015,0.217,29,0,0.1143
user_092,python-basics,2026-06-17,16,0.22,4,3,0,1,0.0,1.015,0.217,28,0,0.2893
user_092,neo4j-graph,2026-06-17,16,0.57,2,5,0,2,0.0,1.015,0.217,20,0,0.3494
user_092,fastapi,2026-06-18,17,0.4,0,1,0,0,0.0,1.015,0.217,79,1,0.97
user_092,oop,2026-06-19,18,0.48,11,3,0,0,0.0,1.015,0.217,46,0,0.0539
user_092,python-basics,2026-06-20,19,0.22,3,4,0,2,0.0,1.015,0.217,89,1,0.3462
user_092,python-basics,2026-06-21,20,0.22,1,6,1,2,0.333,1.015,0.217,85,1,0.8211
user_092,python-basics,2026-06-22,21,0.22,1,7,2,2,0.5,1.015,0.217,83,1,0.8551
user_092,python-basics,2026-06-23,22,0.22,1,8,3,2,0.6,1.015,0.217,83,1,0.8799
user_092,statistics,2026-06-24,23,0.55,10,4,0,1,0.0,1.015,0.217,65,0,0.043
user_092,oop,2026-06-25,24,0.48,4,5,0,1,0.0,1.015,0.217,52,0,0.293
